x,y,ymin,ymax
14.177033492822966,-4.874680306905371,-5.040920716112533,-4.6125319693094635
14.263157894736842,-4.670076726342711,-4.868286445012788,-4.471867007672635
14.358851674641148,-4.491048593350384,-4.765984654731458,-4.280051150895141
14.454545454545453,-4.388746803069054,-4.529411764705882,-4.177749360613811
14.559808612440191,-4.177749360613811,-4.350383631713555,-4.01150895140665
14.645933014354068,-4.056265984654732,-4.196930946291561,-3.890025575447571
14.751196172248804,-3.890025575447571,-4.037084398976982,-3.749360613810742
14.84688995215311,-3.730179028132993,-3.8708439897698215,-3.62148337595908
14.942583732057416,-3.570332480818415,-3.698209718670077,-3.4040920716112537
